,0,313,312,1,1,1885,3339,0.126276,0.0503909,3级越限
2330->1551,0,178,100,1,1,2330,1551,2.97836,-0.00529911,3级越限
,0,211,160,1,1,2372,1778,0.922597,0.0574538,3级越限
2372->2344,0,211,183,1,1,2372,2344,0.103684,0.0692794,3级越限
3003->420,0,241,630,1,1,3003,420,9.0171,-2.1205,3级越限
3003->420,0,241,630,1,1,3003,420,9.0171,-2.1205,3级越限
3003->4916,0,241,423,1,1,3003,4916,-0.286034,-0.57741,3级越限
3003->4916,0,241,423,1,1,3003,4916,-0.286034,-0.57741,3级越限
3003->685,0,241,224,1,1,3003,685,-13.2486,3.39853,3级越限
3003->685,0,241,224,1,1,3003,685,-13.2486,3.39853,3级越限
,0,384,195,1,1,3926,2903,-0.0488589,-0.129209,3级越限
,0,384,174,1,1,3926,445,-1.94785,-0.734026,3级越限
2366->2347,0,201,202,1,1,2366,2347,-0.575849,-0.280591,3级越限
2366->3556,0,201,394,1,1,2366,3556,1.08112,0.469449,3级越限
2375->3931,0,212,391,1,1,2375,3931,0.991594,-0.0531196,3级越限
,0,621,260,1,1,10235,1854,0.0380621,-0.244997,3级越限
,0,621,260,1,1,10235,1854,0.0380621,-0.244997,3级越限
,0,621,402,1,1,10235,1278,0.108002,0.328343,3级越限
,0,621,402,1,1,10235,1278,0.108002,0.328343,3级越限
,0,89,8,1,1,1390,2496,1.13461,-3.23015,3级越限
,0,89,8,1,1,1390,2496,1.13461,-3.23015,3级越限
1390->886,0,89,15,1,1,1390,886,11.8521,-2.119,3级越限
1390->886,0,89,15,1,1,1390,886,11.8521,-2.119,3级越限
,0,89,387,1,1,1390,10907,-5.21324,0.959866,3级越限
,0,89,35,1,1,1390,10905,-5.85472,1.11036,3级越限
1390->1328,0,89,150,1,1,1390,1328,4.39946,-0.739468,3级越限
,0,89,431,1,1,1390,10906,-4.826,0.789844,3级越限
8456->6144,0,570,476,1,1,8456,6144,0.257204,-0.0217658,3级越限
3875->1456,0,368,41,1,1,3875,1456,-0.0618456,-0.22939,3级越限
3875->1456,0,368,41,1,1,3875,1456,-0.0618456,-0.22939,3级越限
,0,368,166,1,1,3875,1083,-0.926677,-0.00808846,3级越限
,0,368,166,1,1,3875,1083,-0.926677,-0.00808846,3级越限
3920->3067,0,382,383,1,1,3920,3067,0.108175,0.0014056,3级越限
